# t x y z vx vy vz phi theta gamma phid thetad gammad
1.814031180400883736e+00 1.095593977848138856e+01 2.790272753899902369e+00 1.365334926612224553e+00 2.142655479545582775e+00 4.302300185146062717e+00 -3.156429562289889024e+00 -4.022595766411731777e-01 -9.425355506111072756e-01 8.983738604277147033e+01 3.477483619824246475e-01 -3.144675623945256682e-01 4.970512461845996199e+01
1.817371937639191026e+00 1.096306319966480913e+01 2.804664154312231261e+00 1.354755436146518610e+00 2.121887697482410573e+00 4.313341905072889837e+00 -3.177158377918023913e+00 -4.010886485848720318e-01 -9.435826273155650812e-01 9.000344534883444680e+01 3.532428381629018066e-01 -3.123777801772853469e-01 4.970904337400493489e+01
1.820712694877498317e+00 1.097011712426749774e+01 2.819092345734584448e+00 1.344106699676720140e+00 2.101050246649362130e+00 4.324325662570402073e+00 -3.197884714094543668e+00 -3.998994081522848076e-01 -9.446226779731597967e-01 9.016951771455873654e+01 3.587117545445631661e-01 -3.102618327687943767e-01 4.971294328491566006e+01
1.824053452115805607e+00 1.097710132008181105e+01 2.833557133791900995e+00 1.333388726713877093e+00 2.080143450551430462e+00 4.335251017853893885e+00 -3.218607836201552885e+00 -3.986919359732246648e-01 -9.456556201479082713e-01 9.033560308056860322e+01 3.641582093118465591e-01 -3.081225714038873797e-01 4.971682669743948679e+01
1.827394209354112897e+00 1.098401555599000901e+01 2.848058322652215590e+00 1.322601529218881300e+00 2.059167638084780982e+00 4.346117538517762391e+00 -3.239327012227105840e+00 -3.974663000663095080e-01 -9.466813795050588176e-01 9.050170139717592122e+01 3.695865718719565374e-01 -3.059619579732343886e-01 4.972069699880136540e+01
1.830734966592420188e+00 1.099085960198136824e+01 2.862595715051436507e+00 1.311745121593719032e+00 2.038123142996493886e+00 4.356924799618714594e+00 -3.260041512774663808e+00 -3.962225524836184287e-01 -9.476998865241095249e-01 9.066781262713948308e+01 3.750019336429338268e-01 -3.037808934987885068e-01 4.972455817423355029e+01
1.834075723830727478e+00 1.099763322916749075e+01 2.877169112318467725e+00 1.300819520672854779e+00 2.017010303354206613e+00 4.367672383795326851e+00 -3.280750610975653458e+00 -3.949607279135242677e-01 -9.487110728234949830e-01 9.083393674684063512e+01 3.804094952419811437e-01 -3.015791587498173887e-01 4.972841431013353031e+01
1.837416481069034768e+00 1.100433620979591609e+01 2.891778314400770711e+00 1.289824745715043353e+00 1.995829461064670296e+00 4.378359881409788379e+00 -3.301453582324286984e+00 -3.936808443482964770e-01 -9.497148674809008373e-01 9.100007374578098052e+01 3.858139537997005708e-01 -2.993554705952527484e-01 4.973226909505298465e+01
1.840757238307342059e+00 1.101096831726225389e+01 2.906423119890414686e+00 1.278760818395789478e+00 1.974580961475034924e+00 4.388986890695618648e+00 -3.322149704460812814e+00 -3.923829057103839224e-01 -9.507111937252017420e-01 9.116622362448120498e+01 3.912189529107195640e-01 -2.971076458121272301e-01 4.973612536954318131e+01
1.844097995545649349e+00 1.101752932612116176e+01 2.921103326050606519e+00 1.267627762800572988e+00 1.953265153082289318e+00 4.399553017894641371e+00 -3.342838256933677421e+00 -3.910669061334601793e-01 -9.516999663298925105e-01 9.133238639102175682e+01 3.966266501481292006e-01 -2.948328532960561854e-01 4.973998476999187091e+01
1.847438752783956639e+00 1.102401901209654866e+01 2.935818728842639391e+00 1.256425605418862057e+00 1.931882387365531306e+00 4.410057877367582257e+00 -3.363518520972264003e+00 -3.897328354312924459e-01 -9.526810899591411363e-01 9.149856205660100272e+01 4.020374440138941852e-01 -2.925279270246586849e-01 4.974384750117775411e+01
1.850779510022263930e+00 1.103043715209143549e+01 2.950569122953146106e+00 1.245154375138823655e+00 1.910433018743719513e+00 4.420501091665211213e+00 -3.384189779299922041e+00 -3.883806851752816258e-01 -9.536544586149749980e-01 9.166475063057978900e+01 4.074498851090504470e-01 -2.901897065391320640e-01 4.974771225848625988e+01
1.854120267260571220e+00 1.103678352419787423e+01 2.965354301821512717e+00 1.233814103242557803e+00 1.888917404649434140e+00 4.430882291550678254e+00 -3.404851316012135864e+00 -3.870104547506271753e-01 -9.546199562186157284e-01 9.183095211552586079e+01 4.128607770108802533e-01 -2.878153696380109650e-01 4.975157630504677542e+01
1.857461024498878510e+00 1.104305790770726681e+01 2.980174057667276166e+00 1.222404823401602947e+00 1.867335905698130905e+00 4.441201115968286040e+00 -3.425502416537463013e+00 -3.856221567755236945e-01 -9.555774582426755925e-01 9.199716650276187124e+01 4.182654528557205320e-01 -2.854027235554179032e-01 4.975543569310661240e+01
1.860801781737185800e+00 1.104926008312138563e+01 2.995028181517329191e+00 1.210926571672420460e+00 1.845688885923465472e+00 4.451457211958904203e+00 -3.446142367690047781e+00 -3.842158213448699788e-01 -9.565268342057078321e-01 9.216339376886054424e+01 4.236581959437124012e-01 -2.829504258829043661e-01 4.975928560438995163e+01
1.864142538975493091e+00 1.105538983216423077e+01 3.009916463232758854e+00 1.199379386491549848e+00 1.823976713043330866e+00 4.461650234527123615e+00 -3.466770457813006967e+00 -3.827914986905743833e-01 -9.574679507569657799e-01 9.232963387342533679e+01 4.290327585813842326e-01 -2.804581143051093628e-01 4.976312077247017385e+01
1.867483296213800381e+00 1.106144693779477883e+01 3.024838691535173929e+00 1.187763308670147344e+00 1.802199758718824096e+00 4.471779846469587483e+00 -3.487385977002732673e+00 -3.813492600202798566e-01 -9.584006750252281881e-01 9.249588675835751417e+01 4.343829242352771347e-01 -2.779264339946244666e-01 4.976693594246298602e+01
1.870824053452107671e+00 1.106743118422053129e+01 3.039794654032410559e+00 1.176078381387662075e+00 1.780358398769638306e+00 4.481845718177343230e+00 -3.507988217396088793e+00 -3.798891964870744209e-01 -9.593248778860542503e-01 9.266215234865468631e+01 4.397030547269874523e-01 -2.753569622081020185e-01 4.977072632034794708e+01
1.874164810690414962e+00 1.107334235691166846e+01 3.054784137243556241e+00 1.164324650184482390e+00 1.758453013314174029e+00 4.491847527427196951e+00 -3.528576473496364496e+00 -3.784114164345648290e-01 -9.602404368180528227e-01 9.282843055462862480e+01 4.449885668887574863e-01 -2.727520401295807084e-01 4.977448796617141369e+01
1.877505567928722252e+00 1.107918024261550549e+01 3.069806926623280141e+00 1.152502162953465970e+00 1.736483986810480440e+00 4.501784959177759227e+00 -3.549150042510254899e+00 -3.769160412349075728e-01 -9.611472380682352101e-01 9.299472127528703425e+01 4.502362914274994909e-01 -2.701145312480262017e-01 4.977821809198717773e+01
1.880846325167029542e+00 1.108494462937090574e+01 3.084862806585509265e+00 1.140610969930366370e+00 1.714451707984168349e+00 4.511657705385085926e+00 -3.569708224667379692e+00 -3.754032001746342440e-01 -9.620451779234564516e-01 9.316102440250980976e+01 4.554446797504003719e-01 -2.674475326167653488e-01 4.978191523589001122e+01
1.884187082405336833e+00 1.109063530652225182e+01 3.099951560526541972e+00 1.128651123683257929e+00 1.692356569640677488e+00 4.521465464850641602e+00 -3.590250323495939533e+00 -3.738730249310305842e-01 -9.629341629808524372e-01 9.332733982557633112e+01 4.606138407611165553e-01 -2.647540695489853935e-01 4.978557929674155247e+01
1.887527839643644123e+00 1.109625206473261017e+01 3.115072970847719613e+00 1.116622679101144655e+00 1.670198968370621762e+00 4.531207943110969083e+00 -3.610775646032776898e+00 -3.723256442124034948e-01 -9.638141094148094945e-01 9.349366743557276038e+01 4.657454074090928708e-01 -2.620368052894506694e-01 4.978921142876516370e+01
1.890868596881951413e+00 1.110179469599576230e+01 3.130226818977807746e+00 1.104525693381999352e+00 1.647979304167273451e+00 4.540884852374264646e+00 -3.631283502952853404e+00 -3.707611791068219365e-01 -9.646849413404607887e-01 9.366000712923019478e+01 4.708422502102889706e-01 -2.592977949401304993e-01 4.979281380957166192e+01
1.894209354120258704e+00 1.110726299364684166e+01 3.145412885395245439e+00 1.092360226020514302e+00 1.625697979983593555e+00 4.550495911504461866e+00 -3.651773208611243327e+00 -3.691797396000006670e-01 -9.655465884635593410e-01 9.382635881181161608e+01 4.759080702714239552e-01 -2.565383077124183120e-01 4.979638930789433005e+01
1.897550111358565994e+00 1.111265675237143569e+01 3.160630949650414578e+00 1.080126338795857954e+00 1.603355401261773894e+00 4.560040846048843299e+00 -3.672244080999364169e+00 -3.675814225936463453e-01 -9.663989832749331210e-01 9.399272239877039681e+01 4.809469160117522124e-01 -2.537587340318307461e-01 4.979994108708249456e+01
1.900890868596873284e+00 1.111797576821312639e+01 3.175880790388065034e+00 1.067824095759707159e+00 1.580951975470538784e+00 4.569519388301049645e+00 -3.692695441625431840e+00 -3.659663115950125833e-01 -9.672420580880844998e-01 9.415909781603507156e+01 4.859626746633418648e-01 -2.509585849597469887e-01 4.980347218627931483e+01
1.904231625835180575e+00 1.112321983857954066e+01 3.191162185369993409e+00 1.055453563224783453e+00 1.558488111684272148e+00 4.578931277388088361e+00 -3.713126615336237890e+00 -3.643344780737309274e-01 -9.680757422273937873e-01 9.432548499891827021e+01 4.909585911343633535e-01 -2.481365817843925181e-01 4.980698512266268807e+01
1.907572383073487865e+00 1.112838876224710383e+01 3.206474911498033098e+00 1.043014809754050809e+00 1.535964220233559496e+00 4.588276259367761511e+00 -3.733536930102603346e+00 -3.626859843114144666e-01 -9.688999596516384427e-01 9.449188388978907938e+01 4.959368628981123961e-01 -2.452908244675041094e-01 4.981048155509633801e+01
1.910913140311795155e+00 1.113348233936478593e+01 3.221818744837367188e+00 1.030507906150657016e+00 1.513380712449441390e+00 4.597554087322128780e+00 -3.753925716793794720e+00 -3.610208874204751117e-01 -9.697146272462360272e-01 9.465829443477207406e+01 5.008983507404087820e-01 -2.424190198424132081e-01 4.981396204242186343e+01
1.914253897550102446e+00 1.113850037145715888e+01 3.237193460640129139e+00 1.017932925448610249e+00 1.490738000514321815e+00 4.606764521433171389e+00 -3.774292308966532783e+00 -3.593392440958899647e-01 -9.705196539436814485e-01 9.482471657983040814e+01 5.058424324703887365e-01 -2.395187448092870874e-01 4.981742591923621433e+01
1.917594654788409736e+00 1.114344266142715156e+01 3.252598833369206854e+00 1.005289942904103118e+00 1.468036497421996156e+00 4.615907329028687833e+00 -3.794636042692022482e+00 -3.576411155980764311e-01 -9.713149407431861393e-01 9.499115026664641448e+01 5.107670114645339599e-01 -2.365877167920167057e-01 4.982087129947660742e+01
1.920935412026717026e+00 1.114830901355883164e+01 3.268034636722139119e+00 9.925790359873244428e-01 1.445276617038703693e+00 4.624982284589449932e+00 -3.814956256439934634e+00 -3.559265724523058005e-01 -9.721003816069435643e-01 9.515759542872535803e+01 5.156686757891602024e-01 -2.336240436506446805e-01 4.982429520480726381e+01
1.924276169265024317e+00 1.115309923352054255e+01 3.283500643654963191e+00 9.798002843745440282e-01 1.422458774247491675e+00 4.633989169712417144e+00 -3.835252291031993277e+00 -3.541956983903663536e-01 -9.728758651214414188e-01 9.532405198811619584e+01 5.205429883076729825e-01 -2.306264280209815165e-01 4.982769380205728282e+01
1.927616926503331607e+00 1.115781312836862504e+01 3.298996626405864330e+00 9.669537699402280806e-01 1.399583385150435344e+00 4.642927773029054350e+00 -3.855523489670417803e+00 -3.524485931481914913e-01 -9.736412767368215482e-01 9.549051985307187351e+01 5.253848751844503173e-01 -2.275943063262329813e-01 4.983106272309521501e+01
1.930957683741638897e+00 1.116245050655187399e+01 3.314522356518479818e+00 9.540395767489374679e-01 1.376650867298112590e+00 4.651797890082022491e+00 -3.875769198038699237e+00 -3.506853738588291969e-01 -9.743965013428439459e-01 9.565699891686863054e+01 5.301890708318814927e-01 -2.245279098735566969e-01 4.983439743262365340e+01
1.934298440979946188e+00 1.116701117791675557e+01 3.330077604864733587e+00 9.410577910467807783e-01 1.353661639913644077e+00 4.660599323167400776e+00 -3.895988764464857201e+00 -3.489061749297138748e-01 -9.751414259116077954e-01 9.582348905788023785e+01 5.349505724949995544e-01 -2.214282437308722207e-01 4.983769360518861902e+01
1.937639198218253478e+00 1.117149495371331902e+01 3.345662141667097966e+00 9.280085012522393262e-01 1.330616124079754936e+00 4.669331881152686492e+00 -3.916181540131117966e+00 -3.471111464508292443e-01 -9.758759419370948152e-01 9.598999014087264925e+01 5.396650577301932428e-01 -2.182969875996337294e-01 4.984094747257933022e+01
1.940979955456560768e+00 1.117590164660164120e+01 3.361275736520224378e+00 9.148917979462426464e-01 1.307514742861504375e+00 4.677995379282932298e+00 -3.936346879309508218e+00 -3.453004513296489830e-01 -9.765999474291359173e-01 9.615650201936016117e+01 5.443292228970163515e-01 -2.151363307778760003e-01 4.984415610667149821e+01
1.944320712694868059e+00 1.118023107065852884e+01 3.376918158411926996e+00 9.017077738614447391e-01 1.284357921344138731e+00 4.686589638988224671e+00 -3.956484139600550787e+00 -3.434742614745575628e-01 -9.773133482710654185e-01 9.632302453875891501e+01 5.489410098393300297e-01 -2.119487597519857935e-01 4.984731761015898144e+01
1.947661469933175349e+00 1.118448304138420646e+01 3.392589175743540242e+00 8.884565238707305967e-01 1.261146086574225889e+00 4.695114487705317252e+00 -3.976592682152278790e+00 -3.416327534383871711e-01 -9.780160588202163607e-01 9.648955753999776164e+01 5.534997001586885457e-01 -2.087368213392262195e-01 4.985043119768808140e+01
1.951002227171482639e+00 1.118865737570862606e+01 3.408288556349722498e+00 8.751381449750521568e-01 1.237879667401954542e+00 4.703569758724601257e+00 -3.996671871839093004e+00 -3.397761039793233406e-01 -9.787080017109119900e-01 9.665610086320725713e+01 5.580058705492207949e-01 -2.055028862269815959e-01 4.985349716156024868e+01
1.954342984409789930e+00 1.119275389199709991e+01 3.424016067517802409e+00 8.617527362907574373e-01 1.214559094232263048e+00 4.711955291070937690e+00 -4.016721077384303840e+00 -3.379044859940534828e-01 -9.793891069022010454e-01 9.682265435110828378e+01 5.624612170789022869e-01 -2.022489370826072164e-01 4.985651672816602797e+01
1.957683741648097220e+00 1.119677241005497415e+01 3.439771476006791229e+00 8.483003990366198011e-01 1.191184798701337533e+00 4.720270929423445061e+00 -4.036739671416024855e+00 -3.360180652290089554e-01 -9.800593100887434739e-01 9.698921785176116828e+01 5.668682695739167832e-01 -1.989764022736281723e-01 4.985949182241023436e+01
1.961024498886404510e+00 1.120071275113112641e+01 3.455554548066193998e+00 8.347812365207974983e-01 1.167757213302138553e+00 4.728516524075494942e+00 -4.056727030452845106e+00 -3.341169980860042021e-01 -9.807185506553359744e-01 9.715579122040983862e+01 5.712300280495312688e-01 -1.956860510257037167e-01 4.986242476645946908e+01
1.964365256124711800e+00 1.120457473792016678e+01 3.471365049454752771e+00 8.211953541279550794e-01 1.144276770987310954e+00 4.736691930932268590e+00 -4.076682534822645643e+00 -3.322014307186654802e-01 -9.813667693975604012e-01 9.732237432025461032e+01 5.755495603786561221e-01 -1.923779591432969727e-01 4.986531794529712158e+01
1.967706013363019091e+00 1.120835819456331350e+01 3.487202745459234254e+00 8.075428593067541794e-01 1.120743904779670119e+00 4.744797011539662712e+00 -4.096605568524418040e+00 -3.302714994788165104e-01 -9.820039062491524584e-01 9.748896702210120679e+01 5.798296034340650884e-01 -1.890515469518126712e-01 4.986817347423832558e+01
